chrom1	start1	end1	chrom2	start2	end2	count
chr2	155750000	155800000	chr2	155750000	155800000	1
chr2	155750000	155800000	chr2	157250000	157300000	1
chr2	155750000	155800000	chr2	158250000	158300000	1
chr2	155750000	155800000	chr2	159000000	159050000	1
chr2	155750000	155800000	chr2	159250000	159300000	1
chr2	155750000	155800000	chr2	159500000	159550000	1
chr2	155750000	155800000	chr2	160000000	160050000	1
chr2	155750000	155800000	chr2	160750000	160800000	1
chr2	155750000	155800000	chr2	161250000	161300000	1
chr2	155750000	155800000	chr2	162000000	162050000	1
chr2	155750000	155800000	chr2	162250000	162300000	1
chr2	156000000	156050000	chr2	100500000	100550000	1
chr2	156000000	156050000	chr2	102000000	102050000	1
chr2	156000000	156050000	chr2	102750000	102800000	1
chr2	156000000	156050000	chr2	103500000	103550000	1
chr2	156000000	156050000	chr2	108250000	108300000	1
chr2	156000000	156050000	chr2	109000000	109050000	1
chr2	156000000	156050000	chr2	109250000	109300000	1
chr2	156000000	156050000	chr2	109500000	109550000	1
chr2	156000000	156050000	chr2	110750000	110800000	1
chr2	156000000	156050000	chr2	111250000	111300000	1
chr2	156000000	156050000	chr2	111500000	111550000	1
chr2	156000000	156050000	chr2	111750000	111800000	1
chr2	156000000	156050000	chr2	112000000	112050000	1
chr2	156000000	156050000	chr2	112250000	112300000	1
chr2	156000000	156050000	chr2	112500000	112550000	1
chr2	156000000	156050000	chr2	113500000	113550000	1
chr2	156000000	156050000	chr2	113750000	113800000	1
chr2	156000000	156050000	chr2	114000000	114050000	1
chr2	156000000	156050000	chr2	114250000	114300000	1
chr2	156000000	156050000	chr2	115250000	115300000	1
chr2	156000000	156050000	chr2	118250000	118300000	1
chr2	156000000	156050000	chr2	118500000	118550000	1
chr2	156000000	156050000	chr2	118750000	118800000	1
chr2	156000000	156050000	chr2	119250000	119300000	1
chr2	156000000	156050000	chr2	122500000	122550000	1
chr2	156000000	156050000	chr2	122750000	122800000	1
chr2	156000000	156050000	chr2	124500000	124550000	1
chr2	156000000	156050000	chr2	124750000	124800000	1
chr2	156000000	156050000	chr2	127250000	127300000	1
chr2	156000000	156050000	chr2	127750000	127800000	1
chr2	156000000	156050000	chr2	130000000	130050000	1
chr2	156000000	156050000	chr2	130250000	130300000	1
chr2	156000000	156050000	chr2	130750000	130800000	1
chr2	156000000	156050000	chr2	131000000	131050000	1
chr2	156000000	156050000	chr2	132000000	132050000	1
chr2	156000000	156050000	chr2	132500000	132550000	1
chr2	156000000	156050000	chr2	132750000	132800000	1
chr2	156000000	156050000	chr2	137750000	137800000	1
chr2	156000000	156050000	chr2	138000000	138050000	1
chr2	156000000	156050000	chr2	138250000	138300000	1
chr2	156000000	156050000	chr2	138750000	138800000	1
chr2	156000000	156050000	chr2	139000000	139050000	1
chr2	156000000	156050000	chr2	139250000	139300000	1
chr2	156000000	156050000	chr2	139750000	139800000	1
chr2	156000000	156050000	chr2	140000000	140050000	1
chr2	156000000	156050000	chr2	140500000	140550000	1
chr2	156000000	156050000	chr2	140750000	140800000	1
chr2	156000000	156050000	chr2	141000000	141050000	1
chr2	156000000	156050000	chr2	141250000	141300000	1
chr2	156000000	156050000	chr2	143250000	143300000	1
chr2	156000000	156050000	chr2	145500000	145550000	1
chr2	156000000	156050000	chr2	146750000	146800000	1
chr2	156000000	156050000	chr2	148500000	148550000	1
chr2	156000000	156050000	chr2	149000000	149050000	1
chr2	156000000	156050000	chr2	150000000	150050000	1
chr2	156000000	156050000	chr2	153000000	153050000	1
chr2	156000000	156050000	chr2	154500000	154550000	1
chr2	156000000	156050000	chr2	156000000	156050000	1
chr2	156000000	156050000	chr2	157500000	157550000	1
chr2	156000000	156050000	chr2	162500000	162550000	1
chr2	156000000	156050000	chr2	163000000	163050000	1
chr2	156000000	156050000	chr2	163500000	163550000	1
chr2	156000000	156050000	chr2	169500000	169550000	1
chr2	156000000	156050000	chr2	171000000	171050000	1
chr2	156000000	156050000	chr2	174000000	174050000	1
chr2	156000000	156050000	chr2	175500000	175550000	1
chr2	156250000	156300000	chr2	106500000	106550000	1
chr2	156250000	156300000	chr2	106750000	106800000	1
chr2	156250000	156300000	chr2	146000000	146050000	1
chr2	156250000	156300000	chr2	156250000	156300000	1
chr2	156500000	156550000	chr2	156500000	156550000	1
chr2	156500000	156550000	chr2	170250000	170300000	1
chr2	156750000	156800000	chr2	116250000	116300000	1
chr2	156750000	156800000	chr2	123250000	123300000	1
chr2	156750000	156800000	chr2	123500000	123550000	1
chr2	156750000	156800000	chr2	124250000	124300000	1
chr2	156750000	156800000	chr2	156750000	156800000	1
chr2	157000000	157050000	chr2	67250000	67300000	1
chr2	157000000	157050000	chr2	103250000	103300000	1
chr2	157000000	157050000	chr2	103500000	103550000	1
chr2	157000000	157050000	chr2	103750000	103800000	1
chr2	157000000	157050000	chr2	104000000	104050000	1
chr2	157000000	157050000	chr2	104250000	104300000	1
chr2	157000000	157050000	chr2	107750000	107800000	1
chr2	157000000	157050000	chr2	108250000	108300000	1
chr2	157000000	157050000	chr2	108500000	108550000	1
chr2	157000000	157050000	chr2	108750000	108800000	1
chr2	157000000	157050000	chr2	109000000	109050000	1
chr2	157000000	157050000	chr2	109500000	109550000	1
chr2	157000000	157050000	chr2	113750000	113800000	1
chr2	157000000	157050000	chr2	114000000	114050000	1
chr2	157000000	157050000	chr2	114250000	114300000	1
chr2	157000000	157050000	chr2	114500000	114550000	1
chr2	157000000	157050000	chr2	115000000	115050000	1
chr2	157000000	157050000	chr2	116500000	116550000	1
chr2	157000000	157050000	chr2	116750000	116800000	1
chr2	157000000	157050000	chr2	117750000	117800000	1
chr2	157000000	157050000	chr2	118500000	118550000	1
chr2	157000000	157050000	chr2	118750000	118800000	1
chr2	157000000	157050000	chr2	119000000	119050000	1
chr2	157000000	157050000	chr2	119250000	119300000	1
chr2	157000000	157050000	chr2	122500000	122550000	1
chr2	157000000	157050000	chr2	122750000	122800000	1
chr2	157000000	157050000	chr2	123250000	123300000	1
chr2	157000000	157050000	chr2	123500000	123550000	1
chr2	157000000	157050000	chr2	124000000	124050000	1
chr2	157000000	157050000	chr2	124250000	124300000	1
chr2	157000000	157050000	chr2	124500000	124550000	1
chr2	157000000	157050000	chr2	125000000	125050000	1
chr2	157000000	157050000	chr2	125250000	125300000	1
chr2	157000000	157050000	chr2	125500000	125550000	1
chr2	157000000	157050000	chr2	125750000	125800000	1
chr2	157000000	157050000	chr2	127500000	127550000	1
chr2	157000000	157050000	chr2	127750000	127800000	1
chr2	157000000	157050000	chr2	128000000	128050000	1
chr2	157000000	157050000	chr2	129500000	129550000	1
chr2	157000000	157050000	chr2	130000000	130050000	1
chr2	157000000	157050000	chr2	130250000	130300000	1
chr2	157000000	157050000	chr2	145500000	145550000	1
chr2	157000000	157050000	chr2	146250000	146300000	1
chr2	157000000	157050000	chr2	153000000	153050000	1
chr2	157000000	157050000	chr2	154000000	154050000	1
chr2	157000000	157050000	chr2	155500000	155550000	1
chr2	157000000	157050000	chr2	157000000	157050000	1
chr2	157000000	157050000	chr2	157500000	157550000	1
chr2	157000000	157050000	chr2	161500000	161550000	1
chr2	157000000	157050000	chr2	161750000	161800000	1
chr2	157000000	157050000	chr2	162500000	162550000	1
chr2	157000000	157050000	chr2	162750000	162800000	1
chr2	157000000	157050000	chr2	172000000	172050000	1
chr2	157250000	157300000	chr2	115750000	115800000	1
chr2	157250000	157300000	chr2	116000000	116050000	1
chr2	157250000	157300000	chr2	120750000	120800000	1
chr2	157250000	157300000	chr2	121250000	121300000	1
chr2	157250000	157300000	chr2	122000000	122050000	1
chr2	157250000	157300000	chr2	123000000	123050000	1
chr2	157250000	157300000	chr2	123750000	123800000	1
chr2	157250000	157300000	chr2	143000000	143050000	1
chr2	157250000	157300000	chr2	143500000	143550000	1
chr2	157250000	157300000	chr2	145000000	145050000	1
chr2	157250000	157300000	chr2	145250000	145300000	1
chr2	157250000	157300000	chr2	151250000	151300000	1
chr2	157250000	157300000	chr2	155750000	155800000	1
chr2	157250000	157300000	chr2	157250000	157300000	1
chr2	157250000	157300000	chr2	159000000	159050000	1
chr2	157250000	157300000	chr2	160750000	160800000	1
chr2	157250000	157300000	chr2	161250000	161300000	1
chr2	157250000	157300000	chr2	162000000	162050000	1
chr2	157250000	157300000	chr2	162250000	162300000	1
chr2	157500000	157550000	chr2	67250000	67300000	1
chr2	157500000	157550000	chr2	103500000	103550000	1
chr2	157500000	157550000	chr2	103750000	103800000	1
chr2	157500000	157550000	chr2	104000000	104050000	1
chr2	157500000	157550000	chr2	104500000	104550000	1
chr2	157500000	157550000	chr2	105500000	105550000	1
chr2	157500000	157550000	chr2	107750000	107800000	1
chr2	157500000	157550000	chr2	108250000	108300000	1
chr2	157500000	157550000	chr2	108500000	108550000	1
chr2	157500000	157550000	chr2	108750000	108800000	1
chr2	157500000	157550000	chr2	109000000	109050000	1
chr2	157500000	157550000	chr2	109250000	109300000	1
chr2	157500000	157550000	chr2	109500000	109550000	1
chr2	157500000	157550000	chr2	112000000	112050000	1
chr2	157500000	157550000	chr2	113500000	113550000	1
chr2	157500000	157550000	chr2	113750000	113800000	1
chr2	157500000	157550000	chr2	114000000	114050000	1
chr2	157500000	157550000	chr2	115000000	115050000	1
chr2	157500000	157550000	chr2	116500000	116550000	1
chr2	157500000	157550000	chr2	117750000	117800000	1
chr2	157500000	157550000	chr2	118250000	118300000	1
chr2	157500000	157550000	chr2	118750000	118800000	1
chr2	157500000	157550000	chr2	119250000	119300000	1
chr2	157500000	157550000	chr2	121500000	121550000	1
chr2	157500000	157550000	chr2	122500000	122550000	1
chr2	157500000	157550000	chr2	122750000	122800000	1
chr2	157500000	157550000	chr2	124000000	124050000	1
chr2	157500000	157550000	chr2	124500000	124550000	1
chr2	157500000	157550000	chr2	125000000	125050000	1
chr2	157500000	157550000	chr2	125250000	125300000	1
chr2	157500000	157550000	chr2	125750000	125800000	1
chr2	157500000	157550000	chr2	126250000	126300000	1
chr2	157500000	157550000	chr2	127250000	127300000	1
chr2	157500000	157550000	chr2	127500000	127550000	1
chr2	157500000	157550000	chr2	127750000	127800000	1
chr2	157500000	157550000	chr2	128000000	128050000	1
chr2	157500000	157550000	chr2	128500000	128550000	1
chr2	157500000	157550000	chr2	128750000	128800000	1
chr2	157500000	157550000	chr2	129000000	129050000	1
chr2	157500000	157550000	chr2	129250000	129300000	1
chr2	157500000	157550000	chr2	129500000	129550000	1
chr2	157500000	157550000	chr2	129750000	129800000	1
chr2	157500000	157550000	chr2	130000000	130050000	1
chr2	157500000	157550000	chr2	130250000	130300000	1
chr2	157500000	157550000	chr2	131000000	131050000	1
chr2	157500000	157550000	chr2	145500000	145550000	1
chr2	157500000	157550000	chr2	146250000	146300000	1
chr2	157500000	157550000	chr2	146750000	146800000	1
chr2	157500000	157550000	chr2	153000000	153050000	1
chr2	157500000	157550000	chr2	154000000	154050000	1
chr2	157500000	157550000	chr2	154500000	154550000	1
chr2	157500000	157550000	chr2	155500000	155550000	1
chr2	157500000	157550000	chr2	156000000	156050000	1
chr2	157500000	157550000	chr2	157000000	157050000	1
chr2	157500000	157550000	chr2	157500000	157550000	1
chr2	157500000	157550000	chr2	159250000	159300000	1
chr2	157500000	157550000	chr2	159500000	159550000	1
chr2	157500000	157550000	chr2	161500000	161550000	1
chr2	157500000	157550000	chr2	162500000	162550000	1
chr2	157500000	157550000	chr2	162750000	162800000	1
chr2	157500000	157550000	chr2	172000000	172050000	1
chr2	157750000	157800000	chr2	8000000	8050000	1
chr2	157750000	157800000	chr2	9000000	9050000	1
chr2	157750000	157800000	chr2	9500000	9550000	1
chr2	157750000	157800000	chr2	10250000	10300000	1
chr2	157750000	157800000	chr2	11000000	11050000	1
chr2	157750000	157800000	chr2	12000000	12050000	1
chr2	157750000	157800000	chr2	16000000	16050000	1
chr2	157750000	157800000	chr2	22000000	22050000	1
chr2	157750000	157800000	chr2	23250000	23300000	1
chr2	157750000	157800000	chr2	23500000	23550000	1
chr2	157750000	157800000	chr2	24000000	24050000	1
chr2	157750000	157800000	chr2	24250000	24300000	1
chr2	157750000	157800000	chr2	24500000	24550000	1
chr2	157750000	157800000	chr2	24750000	24800000	1
chr2	157750000	157800000	chr2	25000000	25050000	1
chr2	157750000	157800000	chr2	25750000	25800000	1
chr2	157750000	157800000	chr2	26000000	26050000	1
chr2	157750000	157800000	chr2	26250000	26300000	1
chr2	157750000	157800000	chr2	26500000	26550000	1
chr2	157750000	157800000	chr2	35000000	35050000	1
chr2	157750000	157800000	chr2	35750000	35800000	1
chr2	157750000	157800000	chr2	36500000	36550000	1
chr2	157750000	157800000	chr2	46000000	46050000	1
chr2	157750000	157800000	chr2	46250000	46300000	1
chr2	157750000	157800000	chr2	46500000	46550000	1
chr2	157750000	157800000	chr2	47000000	47050000	1
chr2	157750000	157800000	chr2	47250000	47300000	1
chr2	157750000	157800000	chr2	150250000	150300000	1
chr2	157750000	157800000	chr2	151750000	151800000	1
chr2	157750000	157800000	chr2	153250000	153300000	1
chr2	157750000	157800000	chr2	157750000	157800000	1
chr2	157750000	157800000	chr2	170000000	170050000	1
chr2	157750000	157800000	chr2	170500000	170550000	1
chr2	157750000	157800000	chr2	175750000	175800000	1
chr2	157750000	157800000	chr2	176000000	176050000	1
chr2	157750000	157800000	chr2	177250000	177300000	1
chr2	157750000	157800000	chr2	204250000	204300000	1
chr2	157750000	157800000	chr2	208750000	208800000	1
chr2	157750000	157800000	chr2	212750000	212800000	1
chr2	157750000	157800000	chr2	213250000	213300000	1
chr2	157750000	157800000	chr2	213750000	213800000	1
chr2	157750000	157800000	chr2	223000000	223050000	1
chr2	157750000	157800000	chr2	223750000	223800000	1
chr2	157750000	157800000	chr2	227000000	227050000	1
chr2	157750000	157800000	chr2	227750000	227800000	1
chr2	157750000	157800000	chr2	228000000	228050000	1
chr2	157750000	157800000	chr2	228250000	228300000	1
chr2	157750000	157800000	chr2	229000000	229050000	1
chr2	157750000	157800000	chr2	229250000	229300000	1
chr2	157750000	157800000	chr2	230750000	230800000	1
chr2	157750000	157800000	chr2	231000000	231050000	1
chr2	157750000	157800000	chr2	231250000	231300000	1
chr2	157750000	157800000	chr2	231500000	231550000	1
chr2	157750000	157800000	chr2	231750000	231800000	1
chr2	157750000	157800000	chr2	232250000	232300000	1
chr2	157750000	157800000	chr2	232500000	232550000	1
chr2	157750000	157800000	chr2	232750000	232800000	1
chr2	157750000	157800000	chr2	233000000	233050000	1
chr2	157750000	157800000	chr2	233250000	233300000	1
chr2	157750000	157800000	chr2	233500000	233550000	1
chr2	157750000	157800000	chr2	233750000	233800000	1
chr2	157750000	157800000	chr2	234000000	234050000	1
chr2	157750000	157800000	chr2	234250000	234300000	1
chr2	157750000	157800000	chr2	234500000	234550000	1
chr2	157750000	157800000	chr2	234750000	234800000	1
chr2	157750000	157800000	chr2	235000000	235050000	1
chr2	157750000	157800000	chr2	235250000	235300000	1
chr2	157750000	157800000	chr2	235750000	235800000	1
chr2	157750000	157800000	chr2	236000000	236050000	1
chr2	157750000	157800000	chr2	237000000	237050000	1
chr2	157750000	157800000	chr2	237250000	237300000	1
chr2	157750000	157800000	chr2	238250000	238300000	1
chr2	157750000	157800000	chr2	238500000	238550000	1
chr2	157750000	157800000	chr2	238750000	238800000	1
chr2	157750000	157800000	chr2	239000000	239050000	1
chr2	157750000	157800000	chr2	239500000	239550000	1
chr2	157750000	157800000	chr2	242000000	242050000	1
chr2	158000000	158050000	chr2	103000000	103050000	1
chr2	158000000	158050000	chr2	104250000	104300000	1
chr2	158000000	158050000	chr2	116000000	116050000	1
chr2	158000000	158050000	chr2	120750000	120800000	1
chr2	158000000	158050000	chr2	122250000	122300000	1
chr2	158000000	158050000	chr2	123500000	123550000	1
chr2	158000000	158050000	chr2	135750000	135800000	1
chr2	158000000	158050000	chr2	144750000	144800000	1
chr2	158000000	158050000	chr2	149500000	149550000	1
chr2	158000000	158050000	chr2	158000000	158050000	1
chr2	158000000	158050000	chr2	182750000	182800000	1
chr2	158250000	158300000	chr2	104750000	104800000	1
chr2	158250000	158300000	chr2	105000000	105050000	1
chr2	158250000	158300000	chr2	105250000	105300000	1
chr2	158250000	158300000	chr2	105500000	105550000	1
chr2	158250000	158300000	chr2	106000000	106050000	1
chr2	158250000	158300000	chr2	107000000	107050000	1
chr2	158250000	158300000	chr2	119500000	119550000	1
chr2	158250000	158300000	chr2	119750000	119800000	1
chr2	158250000	158300000	chr2	120000000	120050000	1
chr2	158250000	158300000	chr2	120250000	120300000	1
chr2	158250000	158300000	chr2	120500000	120550000	1
chr2	158250000	158300000	chr2	121000000	121050000	1
chr2	158250000	158300000	chr2	121250000	121300000	1
chr2	158250000	158300000	chr2	121500000	121550000	1
chr2	158250000	158300000	chr2	121750000	121800000	1
chr2	158250000	158300000	chr2	126250000	126300000	1
chr2	158250000	158300000	chr2	129000000	129050000	1
chr2	158250000	158300000	chr2	155750000	155800000	1
chr2	158250000	158300000	chr2	158250000	158300000	1
chr2	158250000	158300000	chr2	158750000	158800000	1
chr2	158250000	158300000	chr2	159000000	159050000	1
chr2	158250000	158300000	chr2	159250000	159300000	1
chr2	158500000	158550000	chr2	73250000	73300000	1
chr2	158500000	158550000	chr2	127000000	127050000	1
chr2	158500000	158550000	chr2	158500000	158550000	1
chr2	158750000	158800000	chr2	104750000	104800000	1
chr2	158750000	158800000	chr2	105000000	105050000	1
chr2	158750000	158800000	chr2	105250000	105300000	1
chr2	158750000	158800000	chr2	105500000	105550000	1
chr2	158750000	158800000	chr2	106000000	106050000	1
chr2	158750000	158800000	chr2	107000000	107050000	1
chr2	158750000	158800000	chr2	119500000	119550000	1
chr2	158750000	158800000	chr2	119750000	119800000	1
chr2	158750000	158800000	chr2	120000000	120050000	1
chr2	158750000	158800000	chr2	120250000	120300000	1
chr2	158750000	158800000	chr2	120500000	120550000	1
chr2	158750000	158800000	chr2	121000000	121050000	1
chr2	158750000	158800000	chr2	121500000	121550000	1
chr2	158750000	158800000	chr2	126250000	126300000	1
chr2	158750000	158800000	chr2	129000000	129050000	1
chr2	158750000	158800000	chr2	158250000	158300000	1
chr2	158750000	158800000	chr2	158750000	158800000	1
chr2	158750000	158800000	chr2	159250000	159300000	1
chr2	159000000	159050000	chr2	105000000	105050000	1
chr2	159000000	159050000	chr2	106000000	106050000	1
chr2	159000000	159050000	chr2	115750000	115800000	1
chr2	159000000	159050000	chr2	119500000	119550000	1
chr2	159000000	159050000	chr2	119750000	119800000	1
chr2	159000000	159050000	chr2	120000000	120050000	1
chr2	159000000	159050000	chr2	120250000	120300000	1
chr2	159000000	159050000	chr2	120500000	120550000	1
chr2	159000000	159050000	chr2	120750000	120800000	1
chr2	159000000	159050000	chr2	121000000	121050000	1
chr2	159000000	159050000	chr2	121250000	121300000	1
chr2	159000000	159050000	chr2	121500000	121550000	1
chr2	159000000	159050000	chr2	121750000	121800000	1
chr2	159000000	159050000	chr2	122000000	122050000	1
chr2	159000000	159050000	chr2	123000000	123050000	1
chr2	159000000	159050000	chr2	123750000	123800000	1
chr2	159000000	159050000	chr2	143500000	143550000	1
chr2	159000000	159050000	chr2	145000000	145050000	1
chr2	159000000	159050000	chr2	145750000	145800000	1
chr2	159000000	159050000	chr2	151250000	151300000	1
chr2	159000000	159050000	chr2	155750000	155800000	1
chr2	159000000	159050000	chr2	157250000	157300000	1
chr2	159000000	159050000	chr2	158250000	158300000	1
chr2	159000000	159050000	chr2	159000000	159050000	1
chr2	159000000	159050000	chr2	159250000	159300000	1
chr2	159000000	159050000	chr2	160000000	160050000	1
chr2	159000000	159050000	chr2	160750000	160800000	1
chr2	159000000	159050000	chr2	161250000	161300000	1
chr2	159000000	159050000	chr2	162000000	162050000	1
chr2	159000000	159050000	chr2	162250000	162300000	1
chr2	159000000	159050000	chr2	173500000	173550000	1
chr2	159250000	159300000	chr2	103750000	103800000	1
chr2	159250000	159300000	chr2	104000000	104050000	1
chr2	159250000	159300000	chr2	104750000	104800000	1
chr2	159250000	159300000	chr2	105000000	105050000	1
chr2	159250000	159300000	chr2	105250000	105300000	1
chr2	159250000	159300000	chr2	105500000	105550000	1
chr2	159250000	159300000	chr2	106000000	106050000	1
chr2	159250000	159300000	chr2	107750000	107800000	1
chr2	159250000	159300000	chr2	108250000	108300000	1
chr2	159250000	159300000	chr2	108500000	108550000	1
chr2	159250000	159300000	chr2	108750000	108800000	1
chr2	159250000	159300000	chr2	109000000	109050000	1
chr2	159250000	159300000	chr2	109500000	109550000	1
chr2	159250000	159300000	chr2	113750000	113800000	1
chr2	159250000	159300000	chr2	115000000	115050000	1
chr2	159250000	159300000	chr2	119500000	119550000	1
chr2	159250000	159300000	chr2	119750000	119800000	1
chr2	159250000	159300000	chr2	120250000	120300000	1
chr2	159250000	159300000	chr2	120500000	120550000	1
chr2	159250000	159300000	chr2	121000000	121050000	1
chr2	159250000	159300000	chr2	121500000	121550000	1
chr2	159250000	159300000	chr2	121750000	121800000	1
chr2	159250000	159300000	chr2	122000000	122050000	1
chr2	159250000	159300000	chr2	122500000	122550000	1
chr2	159250000	159300000	chr2	123750000	123800000	1
chr2	159250000	159300000	chr2	124750000	124800000	1
chr2	159250000	159300000	chr2	126250000	126300000	1
chr2	159250000	159300000	chr2	127500000	127550000	1
chr2	159250000	159300000	chr2	128500000	128550000	1
chr2	159250000	159300000	chr2	128750000	128800000	1
chr2	159250000	159300000	chr2	129000000	129050000	1
chr2	159250000	159300000	chr2	129250000	129300000	1
chr2	159250000	159300000	chr2	129500000	129550000	1
chr2	159250000	159300000	chr2	145500000	145550000	1
chr2	159250000	159300000	chr2	145750000	145800000	1
chr2	159250000	159300000	chr2	146250000	146300000	1
chr2	159250000	159300000	chr2	154500000	154550000	1
chr2	159250000	159300000	chr2	155750000	155800000	1
chr2	159250000	159300000	chr2	157500000	157550000	1
chr2	159250000	159300000	chr2	158250000	158300000	1
chr2	159250000	159300000	chr2	158750000	158800000	1
chr2	159250000	159300000	chr2	159000000	159050000	1
chr2	159250000	159300000	chr2	159250000	159300000	1
chr2	159250000	159300000	chr2	159500000	159550000	1
chr2	159250000	159300000	chr2	160000000	160050000	1
chr2	159250000	159300000	chr2	160500000	160550000	1
chr2	159250000	159300000	chr2	160750000	160800000	1
chr2	159250000	159300000	chr2	161250000	161300000	1
chr2	159250000	159300000	chr2	162750000	162800000	1
chr2	159500000	159550000	chr2	103250000	103300000	1
chr2	159500000	159550000	chr2	103750000	103800000	1
chr2	159500000	159550000	chr2	104000000	104050000	1
chr2	159500000	159550000	chr2	104500000	104550000	1
chr2	159500000	159550000	chr2	104750000	104800000	1
chr2	159500000	159550000	chr2	105500000	105550000	1
chr2	159500000	159550000	chr2	106000000	106050000	1
chr2	159500000	159550000	chr2	106500000	106550000	1
chr2	159500000	159550000	chr2	106750000	106800000	1
chr2	159500000	159550000	chr2	107000000	107050000	1
chr2	159500000	159550000	chr2	107250000	107300000	1
chr2	159500000	159550000	chr2	107500000	107550000	1
chr2	159500000	159550000	chr2	107750000	107800000	1
chr2	159500000	159550000	chr2	108000000	108050000	1
chr2	159500000	159550000	chr2	108250000	108300000	1
chr2	159500000	159550000	chr2	108500000	108550000	1
chr2	159500000	159550000	chr2	108750000	108800000	1
chr2	159500000	159550000	chr2	109000000	109050000	1
chr2	159500000	159550000	chr2	115000000	115050000	1
chr2	159500000	159550000	chr2	115750000	115800000	1
chr2	159500000	159550000	chr2	116000000	116050000	1
chr2	159500000	159550000	chr2	116500000	116550000	1
chr2	159500000	159550000	chr2	116750000	116800000	1
chr2	159500000	159550000	chr2	119500000	119550000	1
chr2	159500000	159550000	chr2	121000000	121050000	1
chr2	159500000	159550000	chr2	121250000	121300000	1
chr2	159500000	159550000	chr2	121500000	121550000	1
chr2	159500000	159550000	chr2	122000000	122050000	1
chr2	159500000	159550000	chr2	123000000	123050000	1
chr2	159500000	159550000	chr2	123750000	123800000	1
chr2	159500000	159550000	chr2	125250000	125300000	1
chr2	159500000	159550000	chr2	126250000	126300000	1
chr2	159500000	159550000	chr2	127500000	127550000	1
chr2	159500000	159550000	chr2	128750000	128800000	1
chr2	159500000	159550000	chr2	129000000	129050000	1
chr2	159500000	159550000	chr2	129250000	129300000	1
chr2	159500000	159550000	chr2	129500000	129550000	1
chr2	159500000	159550000	chr2	154000000	154050000	1
chr2	159500000	159550000	chr2	155750000	155800000	1
chr2	159500000	159550000	chr2	157500000	157550000	1
chr2	159500000	159550000	chr2	159250000	159300000	1
chr2	159500000	159550000	chr2	159500000	159550000	1
chr2	159500000	159550000	chr2	161250000	161300000	1
chr2	159500000	159550000	chr2	161500000	161550000	1
chr2	159500000	159550000	chr2	161750000	161800000	1
chr2	159500000	159550000	chr2	162750000	162800000	1
chr2	159500000	159550000	chr2	172000000	172050000	1
chr2	159750000	159800000	chr2	44000000	44050000	1
chr2	159750000	159800000	chr2	64000000	64050000	1
chr2	159750000	159800000	chr2	64250000	64300000	1
chr2	159750000	159800000	chr2	66500000	66550000	1
chr2	159750000	159800000	chr2	67000000	67050000	1
chr2	159750000	159800000	chr2	68000000	68050000	1
chr2	159750000	159800000	chr2	68250000	68300000	1
chr2	159750000	159800000	chr2	88000000	88050000	1
chr2	159750000	159800000	chr2	98250000	98300000	1
chr2	159750000	159800000	chr2	98500000	98550000	1
chr2	159750000	159800000	chr2	98750000	98800000	1
chr2	159750000	159800000	chr2	99000000	99050000	1
chr2	159750000	159800000	chr2	113250000	113300000	1
chr2	159750000	159800000	chr2	159750000	159800000	1
chr2	159750000	159800000	chr2	180500000	180550000	1
chr2	159750000	159800000	chr2	186500000	186550000	1
chr2	159750000	159800000	chr2	187000000	187050000	1
chr2	159750000	159800000	chr2	198500000	198550000	1
chr2	159750000	159800000	chr2	199000000	199050000	1
chr2	159750000	159800000	chr2	199500000	199550000	1
chr2	159750000	159800000	chr2	199750000	199800000	1
chr2	160000000	160050000	chr2	102000000	102050000	1
chr2	160000000	160050000	chr2	103000000	103050000	1
chr2	160000000	160050000	chr2	103750000	103800000	1
chr2	160000000	160050000	chr2	104250000	104300000	1
chr2	160000000	160050000	chr2	107750000	107800000	1
chr2	160000000	160050000	chr2	108250000	108300000	1
chr2	160000000	160050000	chr2	108500000	108550000	1
chr2	160000000	160050000	chr2	108750000	108800000	1
chr2	160000000	160050000	chr2	109000000	109050000	1
chr2	160000000	160050000	chr2	109500000	109550000	1
chr2	160000000	160050000	chr2	113750000	113800000	1
chr2	160000000	160050000	chr2	115000000	115050000	1
chr2	160000000	160050000	chr2	115750000	115800000	1
chr2	160000000	160050000	chr2	116000000	116050000	1
chr2	160000000	160050000	chr2	120250000	120300000	1
chr2	160000000	160050000	chr2	120500000	120550000	1
chr2	160000000	160050000	chr2	120750000	120800000	1
chr2	160000000	160050000	chr2	121000000	121050000	1
chr2	160000000	160050000	chr2	121500000	121550000	1
chr2	160000000	160050000	chr2	121750000	121800000	1
chr2	160000000	160050000	chr2	122000000	122050000	1
chr2	160000000	160050000	chr2	122250000	122300000	1
chr2	160000000	160050000	chr2	122500000	122550000	1
chr2	160000000	160050000	chr2	122750000	122800000	1
chr2	160000000	160050000	chr2	123750000	123800000	1
chr2	160000000	160050000	chr2	124750000	124800000	1
chr2	160000000	160050000	chr2	130000000	130050000	1
chr2	160000000	160050000	chr2	131000000	131050000	1
chr2	160000000	160050000	chr2	132000000	132050000	1
chr2	160000000	160050000	chr2	137750000	137800000	1
chr2	160000000	160050000	chr2	139000000	139050000	1
chr2	160000000	160050000	chr2	140000000	140050000	1
chr2	160000000	160050000	chr2	143000000	143050000	1
chr2	160000000	160050000	chr2	143250000	143300000	1
chr2	160000000	160050000	chr2	143500000	143550000	1
chr2	160000000	160050000	chr2	145000000	145050000	1
chr2	160000000	160050000	chr2	145750000	145800000	1
