chrom1	start1	end1	chrom2	start2	end2	count
chr21	24700000	24750000	chr21	29150000	29200000	1
chr21	24700000	24750000	chr21	38500000	38550000	1
chr21	24700000	24750000	chr21	38550000	38600000	1
chr21	24700000	24750000	chr21	38650000	38700000	1
chr21	24700000	24750000	chr21	39150000	39200000	1
chr21	24700000	24750000	chr21	42200000	42250000	1
chr21	24750000	24800000	chr21	23650000	23700000	1
chr21	24750000	24800000	chr21	24750000	24800000	1
chr21	24800000	24850000	chr21	24800000	24850000	1
chr21	24850000	24900000	chr21	22400000	22450000	1
chr21	24850000	24900000	chr21	24850000	24900000	1
chr21	24850000	24900000	chr21	26050000	26100000	1
chr21	24850000	24900000	chr21	40200000	40250000	1
chr21	24900000	24950000	chr21	21750000	21800000	1
chr21	24900000	24950000	chr21	23650000	23700000	1
chr21	24900000	24950000	chr21	23850000	23900000	1
chr21	24900000	24950000	chr21	24200000	24250000	1
chr21	24900000	24950000	chr21	24600000	24650000	1
chr21	24900000	24950000	chr21	24900000	24950000	1
chr21	24900000	24950000	chr21	36350000	36400000	1
chr21	24950000	25000000	chr21	24650000	24700000	1
chr21	24950000	25000000	chr21	24950000	25000000	1
chr21	24950000	25000000	chr21	29500000	29550000	1
chr21	24950000	25000000	chr21	29550000	29600000	1
chr21	24950000	25000000	chr21	37300000	37350000	1
chr21	24950000	25000000	chr21	38450000	38500000	1
chr21	24950000	25000000	chr21	41250000	41300000	1
chr21	24950000	25000000	chr21	41300000	41350000	1
chr21	25000000	25050000	chr21	21200000	21250000	1
chr21	25000000	25050000	chr21	21350000	21400000	1
chr21	25000000	25050000	chr21	25000000	25050000	1
chr21	25000000	25050000	chr21	25100000	25150000	1
chr21	25000000	25050000	chr21	25150000	25200000	1
chr21	25000000	25050000	chr21	29900000	29950000	1
chr21	25000000	25050000	chr21	30000000	30050000	1
chr21	25050000	25100000	chr21	25050000	25100000	1
chr21	25050000	25100000	chr21	26550000	26600000	1
chr21	25100000	25150000	chr21	25000000	25050000	1
chr21	25100000	25150000	chr21	25100000	25150000	1
chr21	25100000	25150000	chr21	26750000	26800000	1
chr21	25150000	25200000	chr21	21200000	21250000	1
chr21	25150000	25200000	chr21	25000000	25050000	1
chr21	25150000	25200000	chr21	25150000	25200000	1
chr21	25150000	25200000	chr21	29850000	29900000	1
chr21	25150000	25200000	chr21	29900000	29950000	1
chr21	25200000	25250000	chr21	25200000	25250000	1
chr21	25250000	25300000	chr21	25250000	25300000	1
chr21	25250000	25300000	chr21	39150000	39200000	1
chr21	25250000	25300000	chr21	39400000	39450000	1
chr21	25250000	25300000	chr21	41400000	41450000	1
chr21	25250000	25300000	chr21	41500000	41550000	1
chr21	25250000	25300000	chr21	41550000	41600000	1
chr21	25250000	25300000	chr21	42150000	42200000	1
chr21	25300000	25350000	chr21	25300000	25350000	1
chr21	25350000	25400000	chr21	21350000	21400000	1
chr21	25350000	25400000	chr21	21400000	21450000	1
chr21	25350000	25400000	chr21	21900000	21950000	1
chr21	25350000	25400000	chr21	25350000	25400000	1
chr21	25350000	25400000	chr21	30000000	30050000	1
chr21	25350000	25400000	chr21	40500000	40550000	1
chr21	25400000	25450000	chr21	25400000	25450000	1
chr21	25450000	25500000	chr21	25450000	25500000	1
chr21	25500000	25550000	chr21	25500000	25550000	1
chr21	25550000	25600000	chr21	25550000	25600000	1
chr21	25600000	25650000	chr21	21550000	21600000	1
chr21	25600000	25650000	chr21	25600000	25650000	1
chr21	25600000	25650000	chr21	25650000	25700000	1
chr21	25650000	25700000	chr21	21850000	21900000	1
chr21	25650000	25700000	chr21	24350000	24400000	1
chr21	25650000	25700000	chr21	25600000	25650000	1
chr21	25650000	25700000	chr21	25650000	25700000	1
chr21	25700000	25750000	chr21	25700000	25750000	1
chr21	25750000	25800000	chr21	25750000	25800000	1
chr21	25800000	25850000	chr21	25800000	25850000	1
chr21	25850000	25900000	chr21	25850000	25900000	1
chr21	25900000	25950000	chr21	25900000	25950000	1
chr21	25900000	25950000	chr21	26900000	26950000	1
chr21	25950000	26000000	chr21	25950000	26000000	1
chr21	25950000	26000000	chr21	26200000	26250000	1
chr21	26000000	26050000	chr21	26000000	26050000	1
chr21	26000000	26050000	chr21	26300000	26350000	1
chr21	26000000	26050000	chr21	26450000	26500000	1
chr21	26050000	26100000	chr21	18800000	18850000	1
chr21	26050000	26100000	chr21	22400000	22450000	1
chr21	26050000	26100000	chr21	24850000	24900000	1
chr21	26050000	26100000	chr21	26050000	26100000	1
chr21	26050000	26100000	chr21	30500000	30550000	1
chr21	26050000	26100000	chr21	30550000	30600000	1
chr21	26050000	26100000	chr21	30750000	30800000	1
chr21	26050000	26100000	chr21	30900000	30950000	1
chr21	26050000	26100000	chr21	37600000	37650000	1
chr21	26100000	26150000	chr21	26100000	26150000	1
chr21	26100000	26150000	chr21	26900000	26950000	1
chr21	26100000	26150000	chr21	33500000	33550000	1
chr21	26150000	26200000	chr21	26150000	26200000	1
chr21	26200000	26250000	chr21	25950000	26000000	1
chr21	26200000	26250000	chr21	26200000	26250000	1
chr21	26200000	26250000	chr21	26600000	26650000	1
chr21	26200000	26250000	chr21	28100000	28150000	1
chr21	26250000	26300000	chr21	26250000	26300000	1
chr21	26250000	26300000	chr21	38050000	38100000	1
chr21	26300000	26350000	chr21	26000000	26050000	1
chr21	26300000	26350000	chr21	26300000	26350000	1
chr21	26300000	26350000	chr21	26450000	26500000	1
chr21	26350000	26400000	chr21	26350000	26400000	1
chr21	26350000	26400000	chr21	26750000	26800000	1
chr21	26350000	26400000	chr21	27700000	27750000	1
chr21	26400000	26450000	chr21	26400000	26450000	1
chr21	26450000	26500000	chr21	26000000	26050000	1
chr21	26450000	26500000	chr21	26300000	26350000	1
chr21	26450000	26500000	chr21	26450000	26500000	1
chr21	26450000	26500000	chr21	36300000	36350000	1
chr21	26500000	26550000	chr21	26500000	26550000	1
chr21	26550000	26600000	chr21	25050000	25100000	1
chr21	26550000	26600000	chr21	26550000	26600000	1
chr21	26600000	26650000	chr21	24250000	24300000	1
chr21	26600000	26650000	chr21	26200000	26250000	1
chr21	26600000	26650000	chr21	26600000	26650000	1
chr21	26600000	26650000	chr21	28100000	28150000	1
chr21	26650000	26700000	chr21	26650000	26700000	1
chr21	26650000	26700000	chr21	26700000	26750000	1
chr21	26650000	26700000	chr21	27800000	27850000	1
chr21	26650000	26700000	chr21	28200000	28250000	1
chr21	26700000	26750000	chr21	26650000	26700000	1
chr21	26700000	26750000	chr21	26700000	26750000	1
chr21	26700000	26750000	chr21	27000000	27050000	1
chr21	26700000	26750000	chr21	27950000	28000000	1
chr21	26750000	26800000	chr21	25100000	25150000	1
chr21	26750000	26800000	chr21	26350000	26400000	1
chr21	26750000	26800000	chr21	26750000	26800000	1
chr21	26750000	26800000	chr21	27700000	27750000	1
chr21	26800000	26850000	chr21	26800000	26850000	1
chr21	26850000	26900000	chr21	26850000	26900000	1
chr21	26850000	26900000	chr21	27650000	27700000	1
chr21	26850000	26900000	chr21	28200000	28250000	1
chr21	26900000	26950000	chr21	25900000	25950000	1
chr21	26900000	26950000	chr21	26100000	26150000	1
chr21	26900000	26950000	chr21	26900000	26950000	1
chr21	26900000	26950000	chr21	28750000	28800000	1
chr21	26950000	27000000	chr21	26950000	27000000	1
chr21	27000000	27050000	chr21	26700000	26750000	1
chr21	27000000	27050000	chr21	27000000	27050000	1
chr21	27000000	27050000	chr21	28050000	28100000	1
chr21	27000000	27050000	chr21	32700000	32750000	1
chr21	27050000	27100000	chr21	27050000	27100000	1
chr21	27100000	27150000	chr21	27100000	27150000	1
chr21	27100000	27150000	chr21	32750000	32800000	1
chr21	27100000	27150000	chr21	32800000	32850000	1
chr21	27100000	27150000	chr21	33550000	33600000	1
chr21	27100000	27150000	chr21	36550000	36600000	1
chr21	27150000	27200000	chr21	27150000	27200000	1
chr21	27150000	27200000	chr21	27350000	27400000	1
chr21	27150000	27200000	chr21	33350000	33400000	1
chr21	27150000	27200000	chr21	33400000	33450000	1
chr21	27200000	27250000	chr21	27200000	27250000	1
chr21	27250000	27300000	chr21	27250000	27300000	1
chr21	27250000	27300000	chr21	27400000	27450000	1
chr21	27250000	27300000	chr21	33350000	33400000	1
chr21	27250000	27300000	chr21	38250000	38300000	1
chr21	27250000	27300000	chr21	45750000	45800000	1
chr21	27250000	27300000	chr21	45850000	45900000	1
chr21	27300000	27350000	chr21	27300000	27350000	1
chr21	27300000	27350000	chr21	39050000	39100000	1
chr21	27300000	27350000	chr21	43800000	43850000	1
chr21	27350000	27400000	chr21	27150000	27200000	1
chr21	27350000	27400000	chr21	27350000	27400000	1
chr21	27350000	27400000	chr21	27400000	27450000	1
chr21	27350000	27400000	chr21	28900000	28950000	1
chr21	27350000	27400000	chr21	33350000	33400000	1
chr21	27350000	27400000	chr21	45850000	45900000	1
chr21	27400000	27450000	chr21	27250000	27300000	1
chr21	27400000	27450000	chr21	27350000	27400000	1
chr21	27400000	27450000	chr21	27400000	27450000	1
chr21	27400000	27450000	chr21	33350000	33400000	1
chr21	27400000	27450000	chr21	45750000	45800000	1
chr21	27400000	27450000	chr21	45850000	45900000	1
chr21	27450000	27500000	chr21	27450000	27500000	1
chr21	27500000	27550000	chr21	27500000	27550000	1
chr21	27500000	27550000	chr21	27900000	27950000	1
chr21	27550000	27600000	chr21	27550000	27600000	1
chr21	27550000	27600000	chr21	33200000	33250000	1
chr21	27550000	27600000	chr21	36550000	36600000	1
chr21	27600000	27650000	chr21	27600000	27650000	1
chr21	27650000	27700000	chr21	26850000	26900000	1
chr21	27650000	27700000	chr21	27650000	27700000	1
chr21	27650000	27700000	chr21	28150000	28200000	1
chr21	27650000	27700000	chr21	28200000	28250000	1
chr21	27650000	27700000	chr21	28750000	28800000	1
chr21	27650000	27700000	chr21	33500000	33550000	1
chr21	27700000	27750000	chr21	26350000	26400000	1
chr21	27700000	27750000	chr21	26750000	26800000	1
chr21	27700000	27750000	chr21	27700000	27750000	1
chr21	27700000	27750000	chr21	28650000	28700000	1
chr21	27750000	27800000	chr21	27750000	27800000	1
chr21	27800000	27850000	chr21	21450000	21500000	1
chr21	27800000	27850000	chr21	26650000	26700000	1
chr21	27800000	27850000	chr21	27800000	27850000	1
chr21	27800000	27850000	chr21	28150000	28200000	1
chr21	27900000	27950000	chr21	27500000	27550000	1
chr21	27900000	27950000	chr21	27900000	27950000	1
chr21	27950000	28000000	chr21	26700000	26750000	1
chr21	27950000	28000000	chr21	27950000	28000000	1
chr21	27950000	28000000	chr21	29300000	29350000	1
chr21	28000000	28050000	chr21	28000000	28050000	1
chr21	28050000	28100000	chr21	27000000	27050000	1
chr21	28050000	28100000	chr21	28050000	28100000	1
chr21	28050000	28100000	chr21	32700000	32750000	1
chr21	28050000	28100000	chr21	32750000	32800000	1
chr21	28050000	28100000	chr21	32800000	32850000	1
chr21	28100000	28150000	chr21	26200000	26250000	1
chr21	28100000	28150000	chr21	26600000	26650000	1
chr21	28100000	28150000	chr21	28100000	28150000	1
chr21	28100000	28150000	chr21	28200000	28250000	1
chr21	28100000	28150000	chr21	28750000	28800000	1
chr21	28150000	28200000	chr21	27650000	27700000	1
chr21	28150000	28200000	chr21	27800000	27850000	1
chr21	28150000	28200000	chr21	28150000	28200000	1
chr21	28200000	28250000	chr21	26650000	26700000	1
chr21	28200000	28250000	chr21	26850000	26900000	1
chr21	28200000	28250000	chr21	27650000	27700000	1
chr21	28200000	28250000	chr21	28100000	28150000	1
chr21	28200000	28250000	chr21	28200000	28250000	1
chr21	28200000	28250000	chr21	28250000	28300000	1
chr21	28200000	28250000	chr21	28750000	28800000	1
chr21	28250000	28300000	chr21	28200000	28250000	1
chr21	28250000	28300000	chr21	28250000	28300000	1
chr21	28250000	28300000	chr21	28300000	28350000	1
chr21	28250000	28300000	chr21	28350000	28400000	1
chr21	28250000	28300000	chr21	28400000	28450000	1
chr21	28250000	28300000	chr21	28500000	28550000	1
chr21	28300000	28350000	chr21	28250000	28300000	1
chr21	28300000	28350000	chr21	28300000	28350000	1
chr21	28300000	28350000	chr21	28350000	28400000	1
chr21	28350000	28400000	chr21	28250000	28300000	1
chr21	28350000	28400000	chr21	28300000	28350000	1
chr21	28350000	28400000	chr21	28350000	28400000	1
chr21	28350000	28400000	chr21	28400000	28450000	1
chr21	28350000	28400000	chr21	28500000	28550000	1
chr21	28400000	28450000	chr21	28250000	28300000	1
chr21	28400000	28450000	chr21	28350000	28400000	1
chr21	28400000	28450000	chr21	28400000	28450000	1
chr21	28400000	28450000	chr21	45850000	45900000	1
chr21	28450000	28500000	chr21	28450000	28500000	1
chr21	28500000	28550000	chr21	28250000	28300000	1
chr21	28500000	28550000	chr21	28350000	28400000	1
chr21	28500000	28550000	chr21	28500000	28550000	1
chr21	28550000	28600000	chr21	28550000	28600000	1
chr21	28550000	28600000	chr21	29600000	29650000	1
chr21	28550000	28600000	chr21	30650000	30700000	1
chr21	28550000	28600000	chr21	31000000	31050000	1
chr21	28600000	28650000	chr21	28600000	28650000	1
chr21	28650000	28700000	chr21	27700000	27750000	1
chr21	28650000	28700000	chr21	28650000	28700000	1
chr21	28700000	28750000	chr21	28700000	28750000	1
chr21	28700000	28750000	chr21	37050000	37100000	1
chr21	28700000	28750000	chr21	46200000	46250000	1
chr21	28750000	28800000	chr21	26900000	26950000	1
chr21	28750000	28800000	chr21	27650000	27700000	1
chr21	28750000	28800000	chr21	28100000	28150000	1
chr21	28750000	28800000	chr21	28200000	28250000	1
chr21	28750000	28800000	chr21	28750000	28800000	1
chr21	28800000	28850000	chr21	28800000	28850000	1
chr21	28850000	28900000	chr21	28850000	28900000	1
chr21	28850000	28900000	chr21	28900000	28950000	1
chr21	28850000	28900000	chr21	45300000	45350000	1
chr21	28900000	28950000	chr21	27350000	27400000	1
chr21	28900000	28950000	chr21	28850000	28900000	1
chr21	28900000	28950000	chr21	28900000	28950000	1
chr21	28950000	29000000	chr21	28950000	29000000	1
chr21	28950000	29000000	chr21	29500000	29550000	1
chr21	28950000	29000000	chr21	29550000	29600000	1
chr21	28950000	29000000	chr21	37250000	37300000	1
chr21	28950000	29000000	chr21	37300000	37350000	1
chr21	28950000	29000000	chr21	37750000	37800000	1
chr21	28950000	29000000	chr21	41250000	41300000	1
chr21	28950000	29000000	chr21	41300000	41350000	1
chr21	29000000	29050000	chr21	29000000	29050000	1
chr21	29050000	29100000	chr21	22000000	22050000	1
chr21	29050000	29100000	chr21	22550000	22600000	1
chr21	29050000	29100000	chr21	22600000	22650000	1
chr21	29050000	29100000	chr21	22700000	22750000	1
chr21	29050000	29100000	chr21	23100000	23150000	1
chr21	29050000	29100000	chr21	23150000	23200000	1
chr21	29050000	29100000	chr21	23400000	23450000	1
chr21	29050000	29100000	chr21	23550000	23600000	1
chr21	29050000	29100000	chr21	29050000	29100000	1
chr21	29100000	29150000	chr21	29100000	29150000	1
chr21	29100000	29150000	chr21	32450000	32500000	1
chr21	29100000	29150000	chr21	32500000	32550000	1
chr21	29100000	29150000	chr21	38950000	39000000	1
chr21	29150000	29200000	chr21	24700000	24750000	1
chr21	29150000	29200000	chr21	29150000	29200000	1
chr21	29150000	29200000	chr21	29750000	29800000	1
chr21	29150000	29200000	chr21	38500000	38550000	1
chr21	29150000	29200000	chr21	40050000	40100000	1
chr21	29150000	29200000	chr21	40150000	40200000	1
chr21	29200000	29250000	chr21	29200000	29250000	1
chr21	29200000	29250000	chr21	29350000	29400000	1
chr21	29200000	29250000	chr21	29400000	29450000	1
chr21	29200000	29250000	chr21	29450000	29500000	1
chr21	29200000	29250000	chr21	29650000	29700000	1
chr21	29200000	29250000	chr21	29750000	29800000	1
chr21	29200000	29250000	chr21	31050000	31100000	1
chr21	29200000	29250000	chr21	32650000	32700000	1
chr21	29250000	29300000	chr21	29250000	29300000	1
chr21	29250000	29300000	chr21	32500000	32550000	1
chr21	29250000	29300000	chr21	32550000	32600000	1
chr21	29250000	29300000	chr21	32650000	32700000	1
chr21	29250000	29300000	chr21	38900000	38950000	1
chr21	29300000	29350000	chr21	27950000	28000000	1
chr21	29300000	29350000	chr21	29300000	29350000	1
chr21	29350000	29400000	chr21	29200000	29250000	1
chr21	29350000	29400000	chr21	29350000	29400000	1
chr21	29350000	29400000	chr21	29650000	29700000	1
chr21	29350000	29400000	chr21	29750000	29800000	1
chr21	29350000	29400000	chr21	30050000	30100000	1
chr21	29350000	29400000	chr21	30650000	30700000	1
chr21	29350000	29400000	chr21	30800000	30850000	1
chr21	29350000	29400000	chr21	30950000	31000000	1
chr21	29350000	29400000	chr21	31050000	31100000	1
chr21	29350000	29400000	chr21	31600000	31650000	1
chr21	29350000	29400000	chr21	40850000	40900000	1
chr21	29400000	29450000	chr21	29200000	29250000	1
chr21	29400000	29450000	chr21	29400000	29450000	1
chr21	29400000	29450000	chr21	29450000	29500000	1
chr21	29400000	29450000	chr21	30050000	30100000	1
chr21	29400000	29450000	chr21	31050000	31100000	1
chr21	29400000	29450000	chr21	32650000	32700000	1
chr21	29450000	29500000	chr21	29200000	29250000	1
chr21	29450000	29500000	chr21	29400000	29450000	1
chr21	29450000	29500000	chr21	29450000	29500000	1
chr21	29450000	29500000	chr21	29650000	29700000	1
chr21	29450000	29500000	chr21	29750000	29800000	1
chr21	29450000	29500000	chr21	30050000	30100000	1
chr21	29450000	29500000	chr21	31050000	31100000	1
chr21	29450000	29500000	chr21	31600000	31650000	1
chr21	29450000	29500000	chr21	32400000	32450000	1
chr21	29450000	29500000	chr21	32650000	32700000	1
chr21	29500000	29550000	chr21	24650000	24700000	1
chr21	29500000	29550000	chr21	24950000	25000000	1
chr21	29500000	29550000	chr21	28950000	29000000	1
chr21	29500000	29550000	chr21	29500000	29550000	1
chr21	29500000	29550000	chr21	29550000	29600000	1
chr21	29500000	29550000	chr21	37300000	37350000	1
chr21	29500000	29550000	chr21	41250000	41300000	1
chr21	29500000	29550000	chr21	41300000	41350000	1
chr21	29550000	29600000	chr21	24950000	25000000	1
chr21	29550000	29600000	chr21	28950000	29000000	1
chr21	29550000	29600000	chr21	29500000	29550000	1
chr21	29550000	29600000	chr21	29550000	29600000	1
chr21	29550000	29600000	chr21	32350000	32400000	1
chr21	29550000	29600000	chr21	37300000	37350000	1
chr21	29550000	29600000	chr21	37750000	37800000	1
chr21	29550000	29600000	chr21	38450000	38500000	1
chr21	29550000	29600000	chr21	41250000	41300000	1
chr21	29550000	29600000	chr21	41300000	41350000	1
chr21	29550000	29600000	chr21	42600000	42650000	1
chr21	29600000	29650000	chr21	28550000	28600000	1
chr21	29600000	29650000	chr21	29600000	29650000	1
chr21	29600000	29650000	chr21	30550000	30600000	1
chr21	29600000	29650000	chr21	30650000	30700000	1
chr21	29600000	29650000	chr21	31000000	31050000	1
chr21	29600000	29650000	chr21	37600000	37650000	1
chr21	29650000	29700000	chr21	29200000	29250000	1
chr21	29650000	29700000	chr21	29350000	29400000	1
chr21	29650000	29700000	chr21	29450000	29500000	1
chr21	29650000	29700000	chr21	29650000	29700000	1
chr21	29650000	29700000	chr21	29750000	29800000	1
chr21	29650000	29700000	chr21	30050000	30100000	1
chr21	29650000	29700000	chr21	31050000	31100000	1
chr21	29650000	29700000	chr21	31600000	31650000	1
chr21	29650000	29700000	chr21	38700000	38750000	1
chr21	29700000	29750000	chr21	29700000	29750000	1
chr21	29700000	29750000	chr21	30350000	30400000	1
chr21	29700000	29750000	chr21	39800000	39850000	1
chr21	29700000	29750000	chr21	39950000	40000000	1
chr21	29700000	29750000	chr21	40250000	40300000	1
chr21	29700000	29750000	chr21	40400000	40450000	1
chr21	29700000	29750000	chr21	41200000	41250000	1
chr21	29750000	29800000	chr21	29150000	29200000	1
chr21	29750000	29800000	chr21	29200000	29250000	1
chr21	29750000	29800000	chr21	29350000	29400000	1
chr21	29750000	29800000	chr21	29450000	29500000	1
chr21	29750000	29800000	chr21	29650000	29700000	1
chr21	29750000	29800000	chr21	29750000	29800000	1
chr21	29750000	29800000	chr21	30800000	30850000	1
chr21	29750000	29800000	chr21	31050000	31100000	1
chr21	29750000	29800000	chr21	31600000	31650000	1
chr21	29750000	29800000	chr21	38700000	38750000	1
chr21	29800000	29850000	chr21	29800000	29850000	1
chr21	29800000	29850000	chr21	30100000	30150000	1
chr21	29800000	29850000	chr21	30600000	30650000	1
chr21	29800000	29850000	chr21	39850000	39900000	1
chr21	29800000	29850000	chr21	40000000	40050000	1
chr21	29800000	29850000	chr21	40750000	40800000	1
chr21	29800000	29850000	chr21	40800000	40850000	1
chr21	29850000	29900000	chr21	18450000	18500000	1
chr21	29850000	29900000	chr21	21200000	21250000	1
chr21	29850000	29900000	chr21	25150000	25200000	1
chr21	29850000	29900000	chr21	29850000	29900000	1
chr21	29850000	29900000	chr21	31000000	31050000	1
chr21	29850000	29900000	chr21	40350000	40400000	1
chr21	29900000	29950000	chr21	21200000	21250000	1
chr21	29900000	29950000	chr21	25000000	25050000	1
chr21	29900000	29950000	chr21	25150000	25200000	1
chr21	29900000	29950000	chr21	29900000	29950000	1
chr21	29900000	29950000	chr21	30000000	30050000	1
chr21	29900000	29950000	chr21	30300000	30350000	1
chr21	29950000	30000000	chr21	18850000	18900000	1
chr21	29950000	30000000	chr21	29950000	30000000	1
chr21	29950000	30000000	chr21	32000000	32050000	1
chr21	30000000	30050000	chr21	21200000	21250000	1
chr21	30000000	30050000	chr21	21350000	21400000	1
chr21	30000000	30050000	chr21	21450000	21500000	1
chr21	30000000	30050000	chr21	21900000	21950000	1
chr21	30000000	30050000	chr21	25000000	25050000	1
chr21	30000000	30050000	chr21	25350000	25400000	1
chr21	30000000	30050000	chr21	29900000	29950000	1
chr21	30000000	30050000	chr21	30000000	30050000	1
chr21	30000000	30050000	chr21	40500000	40550000	1
chr21	30050000	30100000	chr21	29350000	29400000	1
chr21	30050000	30100000	chr21	29400000	29450000	1
chr21	30050000	30100000	chr21	29450000	29500000	1
chr21	30050000	30100000	chr21	29650000	29700000	1
chr21	30050000	30100000	chr21	30050000	30100000	1
chr21	30050000	30100000	chr21	30650000	30700000	1
chr21	30050000	30100000	chr21	30800000	30850000	1
chr21	30050000	30100000	chr21	30950000	31000000	1
chr21	30050000	30100000	chr21	31050000	31100000	1
chr21	30050000	30100000	chr21	31600000	31650000	1
chr21	30100000	30150000	chr21	29800000	29850000	1
chr21	30100000	30150000	chr21	30100000	30150000	1
chr21	30100000	30150000	chr21	39850000	39900000	1
chr21	30100000	30150000	chr21	40750000	40800000	1
chr21	30100000	30150000	chr21	40900000	40950000	1
chr21	30150000	30200000	chr21	30150000	30200000	1
chr21	30150000	30200000	chr21	30250000	30300000	1
chr21	30150000	30200000	chr21	31150000	31200000	1
chr21	30150000	30200000	chr21	31500000	31550000	1
chr21	30200000	30250000	chr21	30200000	30250000	1
chr21	30200000	30250000	chr21	32700000	32750000	1
chr21	30250000	30300000	chr21	30150000	30200000	1
chr21	30250000	30300000	chr21	30250000	30300000	1
chr21	30250000	30300000	chr21	30950000	31000000	1
chr21	30250000	30300000	chr21	31100000	31150000	1
chr21	30250000	30300000	chr21	31150000	31200000	1
chr21	30250000	30300000	chr21	31550000	31600000	1
chr21	30300000	30350000	chr21	29900000	29950000	1
chr21	30300000	30350000	chr21	30300000	30350000	1
chr21	30300000	30350000	chr21	31000000	31050000	1
chr21	30350000	30400000	chr21	29700000	29750000	1
chr21	30350000	30400000	chr21	30350000	30400000	1
chr21	30350000	30400000	chr21	31200000	31250000	1
chr21	30350000	30400000	chr21	31250000	31300000	1
chr21	30350000	30400000	chr21	31750000	31800000	1
chr21	30350000	30400000	chr21	39950000	40000000	1
chr21	30350000	30400000	chr21	40250000	40300000	1
chr21	30350000	30400000	chr21	40400000	40450000	1
chr21	30350000	30400000	chr21	40450000	40500000	1
chr21	30400000	30450000	chr21	30400000	30450000	1
chr21	30400000	30450000	chr21	38600000	38650000	1
chr21	30400000	30450000	chr21	39800000	39850000	1
chr21	30400000	30450000	chr21	40050000	40100000	1
chr21	30400000	30450000	chr21	40100000	40150000	1
chr21	30400000	30450000	chr21	40250000	40300000	1
chr21	30400000	30450000	chr21	40300000	40350000	1
chr21	30400000	30450000	chr21	40400000	40450000	1
chr21	30400000	30450000	chr21	40850000	40900000	1
chr21	30400000	30450000	chr21	41000000	41050000	1
chr21	30400000	30450000	chr21	41100000	41150000	1
chr21	30450000	30500000	chr21	30450000	30500000	1
chr21	30500000	30550000	chr21	18800000	18850000	1
chr21	30500000	30550000	chr21	20750000	20800000	1
chr21	30500000	30550000	chr21	26050000	26100000	1
chr21	30500000	30550000	chr21	30500000	30550000	1
chr21	30500000	30550000	chr21	30550000	30600000	1
chr21	30500000	30550000	chr21	30750000	30800000	1
chr21	30500000	30550000	chr21	30900000	30950000	1
chr21	30500000	30550000	chr21	37600000	37650000	1
chr21	30550000	30600000	chr21	26050000	26100000	1
chr21	30550000	30600000	chr21	29600000	29650000	1
chr21	30550000	30600000	chr21	30500000	30550000	1
chr21	30550000	30600000	chr21	30550000	30600000	1
chr21	30550000	30600000	chr21	30750000	30800000	1
chr21	30550000	30600000	chr21	30900000	30950000	1
chr21	30550000	30600000	chr21	31100000	31150000	1
chr21	30550000	30600000	chr21	37600000	37650000	1
chr21	30600000	30650000	chr21	29800000	29850000	1
chr21	30600000	30650000	chr21	30600000	30650000	1
chr21	30600000	30650000	chr21	30700000	30750000	1
chr21	30600000	30650000	chr21	40650000	40700000	1
chr21	30650000	30700000	chr21	28550000	28600000	1
chr21	30650000	30700000	chr21	29350000	29400000	1
chr21	30650000	30700000	chr21	29600000	29650000	1
chr21	30650000	30700000	chr21	30050000	30100000	1
chr21	30650000	30700000	chr21	30650000	30700000	1
chr21	30650000	30700000	chr21	30800000	30850000	1
chr21	30650000	30700000	chr21	30950000	31000000	1
chr21	30650000	30700000	chr21	31100000	31150000	1
chr21	30700000	30750000	chr21	30600000	30650000	1
chr21	30700000	30750000	chr21	30700000	30750000	1
chr21	30700000	30750000	chr21	40200000	40250000	1
chr21	30700000	30750000	chr21	40650000	40700000	1
chr21	30750000	30800000	chr21	26050000	26100000	1
chr21	30750000	30800000	chr21	30500000	30550000	1
chr21	30750000	30800000	chr21	30550000	30600000	1
chr21	30750000	30800000	chr21	30750000	30800000	1
chr21	30750000	30800000	chr21	30900000	30950000	1
chr21	30750000	30800000	chr21	31100000	31150000	1
chr21	30750000	30800000	chr21	37600000	37650000	1
chr21	30800000	30850000	chr21	29350000	29400000	1
chr21	30800000	30850000	chr21	29750000	29800000	1
chr21	30800000	30850000	chr21	30050000	30100000	1
chr21	30800000	30850000	chr21	30650000	30700000	1
chr21	30800000	30850000	chr21	30800000	30850000	1
chr21	30800000	30850000	chr21	30950000	31000000	1
chr21	30800000	30850000	chr21	31600000	31650000	1
chr21	30800000	30850000	chr21	40100000	40150000	1
chr21	30800000	30850000	chr21	40150000	40200000	1
chr21	30800000	30850000	chr21	40850000	40900000	1
chr21	30800000	30850000	chr21	41200000	41250000	1
chr21	30850000	30900000	chr21	18800000	18850000	1
chr21	30850000	30900000	chr21	21800000	21850000	1
chr21	30850000	30900000	chr21	30850000	30900000	1
chr21	30850000	30900000	chr21	37600000	37650000	1
chr21	30900000	30950000	chr21	26050000	26100000	1
chr21	30900000	30950000	chr21	30500000	30550000	1
chr21	30900000	30950000	chr21	30550000	30600000	1
chr21	30900000	30950000	chr21	30750000	30800000	1
chr21	30900000	30950000	chr21	30900000	30950000	1
chr21	30900000	30950000	chr21	31100000	31150000	1
chr21	30900000	30950000	chr21	34100000	34150000	1
chr21	30900000	30950000	chr21	37600000	37650000	1
chr21	30950000	31000000	chr21	29350000	29400000	1
chr21	30950000	31000000	chr21	30050000	30100000	1
chr21	30950000	31000000	chr21	30250000	30300000	1
chr21	30950000	31000000	chr21	30650000	30700000	1
